"region","year","catch","species","species_fac","region_fac","era","log_catch","log_catch_stnd","catch_stnd","annual_sst","annual_sst_2","annual_sst_3","winter_sst","winter_sst_2","winter_sst_3"
"NBC",2002,5204000,"Pink even","Pink even","NBC","1989-2021",15.4649381186145,0.184759134834247,-0.292024091143198,-0.64214456383863,-0.179821947599122,-0.102156385504427,0.332361517649802,-0.138754479497174,-0.155193687423826
"NBC",2004,2248300,"Pink even","Pink even","NBC","1989-2021",14.6256849330491,-0.410097927186157,-0.513760628832896,1.38716228624089,1.37931635806341,1.01371112825574,1.85437628130682,1.10180008293016,0.531243229738721
"NBC",2006,730200,"Pink even","Pink even","NBC","1989-2021",13.5010737482037,-1.20721483640791,-0.62764845163857,1.55624952941785,0.912395326092796,1.06542036069051,0.529538352054723,0.57794259431881,0.501703024397037
"NBC",2008,216800,"Pink even","Pink even","NBC","1989-2021",12.2867305485476,-2.06793319941914,-0.666163706383602,-0.463576046820258,-1.08672168625269,-0.634967416579214,-0.409893332451932,-0.905625785026562,-0.394968244490076
"NBC",2010,578300,"Pink even","Pink even","NBC","1989-2021",13.2678480441463,-1.37252366035921,-0.639043985716814,-0.898829380846713,-0.343420694372984,-0.798902904810364,-1.3162766717457,-0.497367946050791,-0.798698043234258
"NBC",2012,778600,"Pink even","Pink even","NBC","1989-2021",13.5652527141585,-1.16172521326675,-0.624017484888162,-0.251764406404822,-0.435507350399768,-0.219675569566263,-0.00782984112517998,-0.493923219148266,-0.222101886217471
"NBC",2014,3652300,"Pink even","Pink even","NBC","1989-2021",15.110867664092,-0.0662036424873332,-0.408432585081387,0.683727240080296,1.29634234273702,0.657811463693109,-0.208487547600158,-0.18091781571973,-0.447284076203604
"NBC",2016,1758300,"Pink even","Pink even","NBC","1989-2021",14.3798579911326,-0.584338424510413,-0.55052041618207,2.98710737223569,2.78607371367104,2.49370162424527,2.95749083078883,2.60219116900714,1.68367808472499
"NBC",2018,198600,"Pink even","Pink even","NBC","1989-2021",12.1990480305932,-2.13008198350243,-0.667529069913715,0.939352180213277,1.33992465294239,1.75496312033039,1.17183533410431,0.869971889724883,1.3289450955584
"NBC",2020,1916700,"Pink even","Pink even","NBC","1989-2021",14.4661155152585,-0.523199666551305,-0.538637252271643,1.94784043592062,1.61781649842681,1.65871004084171,1.48309582969619,1.05821634524632,0.894847045279362
"NBC",1989,7904900,"Pink odd","Pink odd","NBC","1989-2021",15.8829933783243,0.571999506391228,0.400805367292116,-0.292456985853463,0.0345086000197547,0.14927076432322,0.815093253442918,0.0462124864931343,0.470838864952667
"NBC",1991,17151500,"Pink odd","Pink odd","NBC","1989-2021",16.6575961913084,1.24510504244313,2.5155857873587,0.469273933003463,0.235664609746944,0.277601135128953,-0.129315978392224,-0.333177436763528,-0.463007717994569
"NBC",1993,4860800,"Pink odd","Pink odd","NBC","1989-2021",15.3967135913836,0.149437631875181,-0.295407627400495,1.1608322492243,1.10093345030182,0.734640729031352,1.11258005019222,0.708628638751239,0.293406127455882
"NBC",1995,7983800,"Pink odd","Pink odd","NBC","1989-2021",15.8929250465595,0.580629814413948,0.418850505520574,1.25461781450054,1.26095199112701,1.18764621121112,1.10565050235429,0.535287591781602,0.458417470291155
"NBC",1997,2371900,"Pink odd","Pink odd","NBC","1989-2021",14.679201879695,-0.474057528772508,-0.864641398462693,0.118672582557014,0.864271472552174,0.998609704285939,0.587226022511422,0.11488534898854,0.0648984597286664
"NBC",1999,6048500,"Pink odd","Pink odd","NBC","1989-2021",15.615320865382,0.339400492689891,-0.0237699762732602,1.5777993808873,0.335066181132177,0.760000908270563,2.26635933557845,1.34113078166121,0.774935412929357
"NBC",2001,5525200,"Pink odd","Pink odd","NBC","1989-2021",15.5248300038079,0.260766773748199,-0.143453383560354,0.053174738684964,-0.294484912576833,-0.498878947925538,-0.188072103277132,0.0721447071863352,0.18673054737221
"NBC",2003,9321200,"Pink odd","Pink odd","NBC","1989-2021",16.0478019337383,0.715212969056728,0.724725890396858,0.282500668640386,0.834831477440639,0.342506130347549,-0.60987047664415,0.622252902331337,0.525622440770825
"NBC",2005,7959200,"Pink odd","Pink odd","NBC","1989-2021",15.8898390502573,0.577948180471465,0.413224264704097,1.37147042988594,1.46385997965189,1.43829408184823,0.34922388455349,0.439381118304106,0.911046172638346
"NBC",2007,6544500,"Pink odd","Pink odd","NBC","1989-2021",15.6941355602139,0.407887989151728,0.0896696759614019,0.268541122767739,-0.0975174620262595,0.453738201788445,0.626346836582898,0.108226752065483,0.248663952061896
"NBC",2009,8389000,"Pink odd","Pink odd","NBC","1989-2021",15.9424318818284,0.623649700649022,0.511523382709052,-1.70986732568512,-1.30434835326592,-1.02409091778403,-1.40135823760119,-1.35881745467345,-1.04250941393294
"NBC",2011,1302900,"Pink odd","Pink odd","NBC","1989-2021",14.080103107191,-0.994655561280112,-1.10913129410554,0.211987992100746,-0.0198882071520382,-0.312868598383597,0.321540779644119,0.156855469259469,-0.334188577742254
