"stock_id","brood_yr","stock","jurisdiction","region","ocean_region","sub_region","lat","lon","recruits","spawners","R_ocean_1","R_ocean_2","R_ocean_3","R_ocean_4","R_ocean_5","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R3.1","R3.2","R3.3","R3.4","R4.1","R4.2","R4.3","R2.5"
111,1964,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2040082,131590,8595,1975677,55810,0,0,0,0,0,0,0,7252,1818921,55810,0,0,1343,156756,0,0,0,0,0,0,0,0,0,0
111,1965,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,158944,20813,3569,153015,2360,0,0,0,0,0,0,0,1787,138555,2360,0,0,1782,14460,0,0,0,0,0,0,0,0,0,0
111,1966,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,889200,107541,27935,833629,27636,0,0,0,0,0,0,0,26456,744469,27636,0,0,1479,89160,0,0,0,0,0,0,0,0,0,0
111,1967,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2004710,90006,34034,1947325,23351,0,0,0,0,0,0,0,28734,1933329,23351,0,0,5300,13996,0,0,0,0,0,0,0,0,0,0
111,1968,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2476069,181912,48060,2404956,23053,0,0,0,0,0,0,0,46952,2349375,21925,0,0,1108,55581,1128,0,0,0,0,0,0,0,0,0
111,1969,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,402359,25519,4420,382100,15839,0,0,0,0,0,0,0,4126,369954,15839,0,0,294,12146,0,0,0,0,0,0,0,0,0,0
111,1970,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,694456,50923,22198,671174,1084,0,0,0,0,0,0,0,16775,630046,1084,0,0,5423,41128,0,0,0,0,0,0,0,0,0,0
111,1971,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,852842,97365,72008,780834,0,0,0,0,0,0,0,0,58786,740253,0,0,0,13222,40581,0,0,0,0,0,0,0,0,0,0
111,1972,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2109574,332353,44018,2030966,34590,0,0,0,0,0,0,0,42709,1947465,34424,0,0,1309,83501,166,0,0,0,0,0,0,0,0,0
111,1973,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,248297,30231,11728,228018,8551,0,0,0,0,0,0,0,8835,200775,6807,0,0,2893,27243,1744,0,0,0,0,0,0,0,0,0
111,1974,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,712467,71127,30302,677853,4312,0,0,0,0,0,0,0,26487,641497,4312,0,0,3815,36356,0,0,0,0,0,0,0,0,0,0
111,1975,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1513636,133782,43051,1462820,7765,0,0,0,0,0,0,0,22821,1389008,7375,0,0,20230,73812,390,0,0,0,0,0,0,0,0,0
111,1976,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1699113,228326,8791,1665154,25168,0,0,0,0,0,0,0,8457,1650944,25168,0,0,334,14210,0,0,0,0,0,0,0,0,0,0
111,1977,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,199200,20385,3346,193111,2743,0,0,0,0,0,0,0,3346,190527,2743,0,0,0,2584,0,0,0,0,0,0,0,0,0,0
111,1978,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1265579,85570,9013,1178823,77743,0,0,0,0,0,0,0,8616,1169034,77743,0,0,397,9789,0,0,0,0,0,0,0,0,0,0
111,1979,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1721513,147920,10729,1630774,80010,0,0,0,0,0,0,0,9358,1615466,72206,0,0,1371,15308,7804,0,0,0,0,0,0,0,0,0
111,1980,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,4441927,293234,12918,3952673,476336,0,0,0,0,0,0,0,12504,3920494,473961,0,0,414,32179,2375,0,0,0,0,0,0,0,0,0
111,1981,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,208706,20164,4641,199518,4547,0,0,0,0,0,0,0,1722,180656,4547,0,0,2919,18862,0,0,0,0,0,0,0,0,0,0
111,1982,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1599217,142515,52606,1413458,133153,0,0,0,0,0,0,0,52424,1355953,131741,0,0,182,57505,1412,0,0,0,0,0,0,0,0,0
111,1983,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2119741,213715,50719,2028205,40817,0,0,0,0,0,0,0,45476,1717330,36418,0,0,5243,310875,4399,0,0,0,0,0,0,0,0,0
111,1984,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,676358,283152,13059,654607,8692,0,0,0,0,0,0,0,11108,500714,2890,0,0,1951,153893,5802,0,0,0,0,0,0,0,0,0
111,1985,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,572968,34979,2533,384899,185536,0,0,0,0,0,0,0,970,366037,184400,0,0,1563,18862,1136,0,0,0,0,0,0,0,0,0
111,1986,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,4800439,165504,48170,4467681,284588,0,0,0,0,0,0,0,47835,4413216,279555,0,0,335,54465,5033,0,0,0,0,0,0,0,0,0
111,1987,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,4420836,268111,12415,4088467,319954,0,0,0,0,0,0,0,11552,4032356,316979,0,0,863,56111,2975,0,0,0,0,0,0,0,0,0
111,1988,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3296360,206206,3494,3134953,157913,0,0,0,0,0,0,0,2697,2979547,157913,0,0,797,155406,0,0,0,0,0,0,0,0,0,0
111,1989,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3117371,42811,11841,3018588,86942,0,0,0,0,0,0,0,11841,3015024,86942,0,0,0,3564,0,0,0,0,0,0,0,0,0,0
111,1990,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2628585,497991,17977,2431863,178745,0,0,0,0,0,0,0,13262,2412516,178745,0,0,4715,19347,0,0,0,0,0,0,0,0,0,0
111,1991,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1382549,597537,5032,1249175,128342,0,0,0,0,0,0,0,4495,1126703,128342,0,0,537,122472,0,0,0,0,0,0,0,0,0,0
111,1992,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1866349,319959,4368,1783227,78754,0,0,0,0,0,0,0,3754,1773513,78754,0,0,614,9714,0,0,0,0,0,0,0,0,0,0
111,1993,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3963871,322298,18381,3396823,548667,0,0,0,0,0,0,0,18173,3380892,548667,0,0,208,15931,0,0,0,0,0,0,0,0,0,0
111,1994,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1419987,253976,10790,1336480,72717,0,0,0,0,0,0,0,10606,1331935,72717,0,0,184,4545,0,0,0,0,0,0,0,0,0,0
111,1995,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1274336,298027,2814,1090095,181427,0,0,0,0,0,0,0,2778,1045307,179013,0,0,36,44788,2414,0,0,0,0,0,0,0,0,0
111,1996,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1363890,504469,359,1202389,161142,0,0,0,0,0,0,0,359,1175834,159331,0,0,0,26555,1811,0,0,0,0,0,0,0,0,0
111,1997,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,885013,509298,222,680176,204615,0,0,0,0,0,0,0,222,663879,204615,0,0,0,16297,0,0,0,0,0,0,0,0,0,0
111,1998,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,536366,467624,1084,458446,76836,0,0,0,0,0,0,0,1084,423716,73801,0,0,0,34730,3035,0,0,0,0,0,0,0,0,0
111,1999,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1570589,432565,2228,1459086,109275,0,0,0,0,0,0,0,2228,1449980,109275,0,0,0,9106,0,0,0,0,0,0,0,0,0,0
111,2000,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,501890,395559,3977,467196,30717,0,0,0,0,0,0,0,3918,424960,27152,0,0,59,42236,3565,0,0,0,0,0,0,0,0,0
111,2001,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1158636,331244,176,1069338,89122,0,0,0,0,0,0,0,176,1001606,89122,0,0,0,67732,0,0,0,0,0,0,0,0,0,0
111,2002,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1239287,215050,4514,1128101,106672,0,0,0,0,0,0,0,4514,1119367,106118,0,0,0,8734,554,0,0,0,0,0,0,0,0,0
111,2003,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,384261,334896,557,352314,31390,0,0,0,0,0,0,0,557,321849,29357,0,0,0,30465,2033,0,0,0,0,0,0,0,0,0
111,2004,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,426764,49193,854,392679,33231,0,0,0,0,0,0,0,854,388845,33231,0,0,0,3834,0,0,0,0,0,0,0,0,0,0
111,2005,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,364252,285065,884,325360,38008,0,0,0,0,0,0,0,720,262014,38008,0,0,164,63346,0,0,0,0,0,0,0,0,0,0
111,2006,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,5097904,261918,4893,4753334,339677,0,0,0,0,0,0,0,4234,4459628,339677,0,0,659,293706,0,0,0,0,0,0,0,0,0,0
111,2007,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1132603,156518,3149,1113534,15920,0,0,0,0,0,0,0,2369,1057343,15920,0,0,780,56191,0,0,0,0,0,0,0,0,0,0
111,2008,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,526968,68731,1830,480487,44651,0,0,0,0,0,0,0,1830,466387,44651,0,0,0,14100,0,0,0,0,0,0,0,0,0,0
111,2009,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1803552,127367,1770,1626386,175396,0,0,0,0,0,0,0,1081,1621556,173906,0,0,689,4830,1490,0,0,0,0,0,0,0,0,0
111,2010,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2728166,1181540,38363,2610812,78991,0,0,0,0,0,0,0,36811,2478166,78991,0,0,1552,132646,0,0,0,0,0,0,0,0,0,0
111,2011,"Chilko","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,894697,457653,2339,809250,83108,0,0,0,0,0,0,0,2173,786936,83108,0,0,166,22314,0,0,0,0,0,0,0,0,0,0
112,1950,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,39681,1834,591,36671,2419,0,0,0,0,0,0,0,591,36671,2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1951,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,63810,1247,0,56251,7559,0,0,0,0,0,0,0,0,56085,7559,0,0,0,166,0,0,0,0,0,0,0,0,0,0
112,1952,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3973,16,86,3858,29,0,0,0,0,0,0,0,86,3858,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1953,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1552239,78689,830,1549939,1470,0,0,0,0,0,0,0,830,1548072,1470,0,0,0,1867,0,0,0,0,0,0,0,0,0,0
112,1954,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,137965,2687,150,135111,2704,0,0,0,0,0,0,0,150,135111,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1955,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,51345,3274,29,50196,1120,0,0,0,0,0,0,0,29,50196,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1956,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,46102,466,0,13472,32630,0,0,0,0,0,0,0,0,13472,32630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1957,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1329884,300029,874,1327094,1916,0,0,0,0,0,0,0,874,1327094,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1958,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,54677,13152,672,53044,961,0,0,0,0,0,0,0,672,53044,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1959,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,7392,4090,67,6092,1233,0,0,0,0,0,0,0,67,6092,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1960,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,9617,1307,27,6658,2932,0,0,0,0,0,0,0,27,6658,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1961,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,778478,194469,143,770800,7535,0,0,0,0,0,0,0,143,770385,7535,0,0,0,415,0,0,0,0,0,0,0,0,0,0
112,1962,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,45069,9073,45,43107,1917,0,0,0,0,0,0,0,45,43107,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1963,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,12049,1092,25,11911,113,0,0,0,0,0,0,0,25,11911,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1964,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3101,824,60,1806,1235,0,0,0,0,0,0,0,60,1806,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1965,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1124519,122789,228,1102539,21752,0,0,0,0,0,0,0,228,1102448,21752,0,0,0,91,0,0,0,0,0,0,0,0,0,0
112,1966,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,74079,4164,274,71954,1851,0,0,0,0,0,0,0,274,71954,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1967,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,16556,897,224,6294,10038,0,0,0,0,0,0,0,224,6294,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1968,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,31299,179,0,27393,3906,0,0,0,0,0,0,0,0,27393,3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1969,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1625590,114306,2810,1602892,19888,0,0,0,0,0,0,0,2756,1602892,19888,0,0,54,0,0,0,0,0,0,0,0,0,0,0
112,1970,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,70838,8027,318,70520,0,0,0,0,0,0,0,0,318,70520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1971,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,66770,725,1243,65527,0,0,0,0,0,0,0,0,1243,65527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1972,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,18766,3411,0,16180,2586,0,0,0,0,0,0,0,0,16180,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1973,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,666098,116706,290,660001,5807,0,0,0,0,0,0,0,290,658158,5807,0,0,0,1843,0,0,0,0,0,0,0,0,0,0
112,1974,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,50716,7371,855,48593,1268,0,0,0,0,0,0,0,855,48593,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1975,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,215116,5679,541,214097,478,0,0,0,0,0,0,0,541,214097,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1976,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3339,1674,0,3339,0,0,0,0,0,0,0,0,0,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1977,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1357741,75890,104,1313861,43776,0,0,0,0,0,0,0,104,1313861,43776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1978,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,79447,7115,699,69820,8928,0,0,0,0,0,0,0,699,69820,8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1979,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,6854,16711,0,6854,0,0,0,0,0,0,0,0,0,6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1980,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,21440,286,0,21440,0,0,0,0,0,0,0,0,0,21440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1981,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2033901,120124,0,1978010,55891,0,0,0,0,0,0,0,0,1978010,55891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1982,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,60989,8681,193,52097,8699,0,0,0,0,0,0,0,193,52097,8699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1983,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,17944,1451,0,14227,3717,0,0,0,0,0,0,0,0,14195,3717,0,0,0,32,0,0,0,0,0,0,0,0,0,0
112,1984,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,14744,672,222,14522,0,0,0,0,0,0,0,0,222,14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1985,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3507629,159101,7755,3367086,132788,0,0,0,0,0,0,0,7755,3367086,132788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1986,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,816561,15044,264,725126,91171,0,0,0,0,0,0,0,264,725126,91171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1987,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,380071,2393,984,283932,95155,0,0,0,0,0,0,0,984,283932,95155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1988,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,208786,3638,1552,207234,0,0,0,0,0,0,0,0,1552,207234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1989,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,5327124,327096,20256,5162734,144134,0,0,0,0,0,0,0,20256,5162734,144134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1990,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,389823,111747,484,372685,16654,0,0,0,0,0,0,0,440,372685,16654,0,0,44,0,0,0,0,0,0,0,0,0,0,0
112,1991,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,109581,40200,354,91441,17786,0,0,0,0,0,0,0,354,91441,17786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1992,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,135399,12422,0,128970,6429,0,0,0,0,0,0,0,0,128970,6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1993,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3764256,744565,4082,3249145,511029,0,0,0,0,0,0,0,4082,3249145,511029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1994,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,115440,40717,0,108011,7429,0,0,0,0,0,0,0,0,108011,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1995,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,133454,17181,1366,92713,39375,0,0,0,0,0,0,0,1366,92713,39375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1996,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1023000,27297,607,810002,212391,0,0,0,0,0,0,0,607,810002,212391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1997,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,430895,415149,81,351715,79099,0,0,0,0,0,0,0,81,351715,79099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1998,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,277262,67836,312,264390,12560,0,0,0,0,0,0,0,312,264390,12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1999,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,133622,33801,23,117520,16079,0,0,0,0,0,0,0,23,117520,16079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2000,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,913822,226267,1827,869536,42459,0,0,0,0,0,0,0,1827,868657,42459,0,0,0,879,0,0,0,0,0,0,0,0,0,0
112,2001,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,505343,179540,29,415504,89810,0,0,0,0,0,0,0,29,415504,89810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2002,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,125952,17820,20,121483,4449,0,0,0,0,0,0,0,20,121483,4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2003,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,21783,19212,11,15962,5810,0,0,0,0,0,0,0,11,15962,5810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2004,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,282917,51370,220,263681,19016,0,0,0,0,0,0,0,220,263681,19016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2005,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,119666,164657,89,104603,14974,0,0,0,0,0,0,0,89,104603,14974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2006,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,174548,14283,37,169236,5275,0,0,0,0,0,0,0,37,169236,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2007,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,13742,4144,48,5160,8534,0,0,0,0,0,0,0,48,5160,8534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2008,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,190239,57881,326,183246,6667,0,0,0,0,0,0,0,326,183246,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2009,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,230419,43271,40,216742,13637,0,0,0,0,0,0,0,40,216742,13637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2010,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,170872,43476,839,135046,34987,0,0,0,0,0,0,0,839,135046,34987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2011,"Late Stuart","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,9284,778,0,3934,5350,0,0,0,0,0,0,0,0,3691,5350,0,0,0,243,0,0,0,0,0,0,0,0,0,0
113,1950,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2048,264,34,2014,0,0,0,0,0,0,0,0,34,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1951,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,413,9,0,413,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1952,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,562,51,0,562,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1953,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,610245,47564,5902,604123,220,0,0,0,0,0,0,0,5902,604123,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1954,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,10692,146,0,10692,0,0,0,0,0,0,0,0,0,10692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1955,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,180,30,0,180,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1956,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1133,39,18,1115,0,0,0,0,0,0,0,0,18,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1957,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,999533,132852,8359,991030,144,0,0,0,1420,0,0,0,8359,989580,144,0,0,0,30,0,0,0,0,0,0,0,0,0,0
113,1958,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,3412,1269,27,3362,23,0,0,0,0,0,0,0,27,3362,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1959,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,165,29,0,165,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1960,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1475,123,6,1469,0,0,0,0,0,0,0,0,6,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1961,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1240890,70000,44481,1195900,509,0,0,0,0,0,0,0,44481,1195807,509,0,0,0,93,0,0,0,0,0,0,0,0,0,0
113,1962,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,7287,566,30,7257,0,0,0,0,0,0,0,0,30,7257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1963,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,956,40,0,956,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1964,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,2812,159,0,2812,0,0,0,0,0,0,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1965,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1667172,105393,14161,1652190,821,0,0,0,0,0,0,0,14161,1652107,821,0,0,0,83,0,0,0,0,0,0,0,0,0,0
113,1966,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,7462,1040,28,7038,396,0,0,0,0,0,0,0,28,7038,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1967,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,1761,24,11,1750,0,0,0,0,0,0,0,0,11,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1968,"Quesnel","BC","Fraser River","WC","Fraser Summer",49.12,-123.06,428,333,0,428,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
